airport,airport_iata,country,city,rental_length,start_date,start_time,return_date,return_time,date_offset,deposit_price,drive_away_price,price,currency,product_name,product_id,airbags,aircon,free_cancellation,doors,group,seats,fuel_type,transmission,mileage,supplier_name,supplier_address,supplier_loction_type,average,average_text,cleanliness,condition,dropoff_time,efficiency,location,pickup_time,value_for_money,no_of_ratings,RunDate,setup_prams,tid
Amsterdam Airport Schiphol,AMS,NL,Amsterdam,1.9606055583048965,2023-07-18,10:00,2023-07-26,10:00,0.0,168.13409247443087,172.45119219650996,180.94766321546044,EUR,Volvo V40,748550443,1,1,1,4.27062941509019,Compact,4.793473626092666,,Automatic,400 kilometres per rental,Hertz,"Aankomstpassage, Aankomsthal Entrance C, Amsterdam, Holland, 1118 AA",In Terminal,7.957568887905577,Excellent,8.202752923755387,8.781180995161522,9.157223769382842,8.108645776664913,7.969699526542077,7.011369610229257,7.742513157200576,2260.5154006375524,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=NL&currency=EUR,4278090
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,1.9517272283886296,2023-07-21,10:00,2023-07-24,10:00,0.0,114.81674821152463,122.39553255090532,120.12636867320755,EUR,Renault Clio Estate,748550444,1,1,1,3.817265884060014,Economy,5.240245503137402,,Manual,Unlimited km,Firefly,"Avenida de la Hispanidad, Terminal 1 Parking, Madrid, Spain, 28042",Car Rental Centre,7.7397295713023615,Very good,8.688225176346588,8.734329837367767,8.226872474806658,7.680850669618663,7.891205803246322,6.224818100016916,7.8737728655346055,5863.718399651292,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278091
Munich Airport,MUC,DE,Munich,2.0461449338258584,2023-07-31,10:00,2023-08-02,10:00,0.0,200.73928104424803,201.22733110305435,190.82495709956223,EUR,Opel Corsa,748550445,1,1,1,,Economy,4.937190146775479,,Manual,600 kilometres per rental,Alamo,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.614837468430348,Excellent,8.612397467078178,8.98582877981442,9.901755278349526,8.681882648697316,8.426657338792543,8.559865645720281,8.20799022552664,1798.3256974906053,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4278092
Orly Airport,ORY,FR,Paris,2.005115573503049,2023-07-21,10:00,2023-07-24,10:00,0.0,665.4890741754725,688.1474341860957,665.7724587083353,EUR,Toyota ProAce,748550446,1,1,1,5.136882800521545,Standard,8.730703033453171,,Manual,Unlimited km,Avis,"Orly T1/2, Hall 2 Niveau 0, Return: P3 Niveau -3 Allee K, Paris, France, 94390",In Terminal,7.705512819209859,Very good,8.604926151717141,8.01477881166699,8.840759223385449,7.406623951196423,7.1703568446702475,6.440642935660278,6.624707989502592,1125.2945215766354,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4278093
Dublin Airport,DUB,IE,Dublin,1.9468169712639523,2023-07-19,10:00,2023-07-27,10:00,0.0,201.02700868129605,200.03775811976362,206.8478310429807,EUR,Ford Focus,748550447,1,1,1,3.859849669822298,Compact,5.203052081833715,,Manual,Unlimited km,Europcar,"Arrivals Hall, Dublin, Ireland, K67 A7P4",Car Rental Centre,7.210539505579783,Very good,8.757831601750917,7.890762689492441,8.86583592254459,6.872450158248478,7.8972835429503565,6.291538230770718,6.4034338448335095,2020.3818705000526,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IE&currency=EUR,4278094
Malpensa Airport,MXP,IT,Milan,2.0532943494727247,2023-07-20,10:00,2023-07-27,10:00,0.0,141.57361557976515,140.44265362905372,140.9433919206176,EUR,Volkswagen T-Roc,748550448,1,1,1,5.1645146084855895,Intermediate,4.920802083112824,,Automatic,Unlimited km,Enterprise,"Milan Malpensa Airport, Airport Malpensa 2000 Terminal 1, Ferno, Italy, 21010",In Terminal,8.243973779122284,Excellent,8.569763990185264,8.065109439054735,9.734203166800695,9.149052156509573,8.066003187955392,8.311261761207367,6.937835938232994,319.1079996661492,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4278095
Copenhagen Airport,CPH,DK,Copenhagen,1.964931924136134,2023-07-23,10:00,2023-07-31,10:00,0.0,1636.611902888995,1718.5420426133658,1684.7199865477232,DKK,Peugeot 108,748550449,1,1,1,3.9450107103954446,Mini,3.92080725718205,,Manual,200 kilometres per rental,Sixt,"Copenhagen Airport, T1 - P1, København, Denmark, 2770",Shuttle Bus,8.765817639982723,Excellent,9.0103498698287,9.118274661600042,8.68857741344612,8.607043243040259,8.152625695960273,6.797295753285058,8.050766482702834,1273.522656693903,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DK&currency=DKK,4278096
Charles de Gaulle Airport,CDG,FR,Paris,2.0840499631532277,2023-07-29,10:00,2023-07-26,10:00,0.0,203.40453739422793,203.04378000974452,201.77713136467474,EUR,Opel Mokka,748550450,1,1,1,3.9044154626748884,Compact,4.63486929501498,,Automatic,Unlimited km,Enterprise,"Aéroport de Paris-Charles-de-Gaulle, Terminal 1, Terminal 2C/D, Terminal 2E/F, Roissy-en-France, France, 95716",In Terminal,7.64107082565069,Very good,8.336907939849295,8.19372463363873,8.82808208969743,7.900534068599222,7.789001481837661,6.721041693361738,7.3625654837962635,596.8553831973023,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4278097
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,1.9708429108727175,2023-07-30,10:00,2023-07-27,10:00,0.0,175.35294490433014,175.9366038414519,168.0150381076311,EUR,Alfa Romeo Giulia,748550451,1,1,1,4.031173500317834,Full-size,5.032516734013253,,Automatic,500 kilometres per rental,Record Go,"Barcelona El Prat airport, Aeropuerto Josep Tarradellas Barcelona-El Prat, Barcelona, Spain, 08820",In Terminal,7.584950856186137,Very good,8.331859819990111,8.282133491332893,8.205561536177429,8.207998560191658,8.744032779121007,6.411646939627468,7.418528600330355,6219.271009213414,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278098
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,1.9607338433077295,2023-08-01,10:00,2023-07-26,10:00,0.0,111.11727146557584,110.35695027696747,106.91351256898132,EUR,Seat Leon Estate,748550452,1,0,1,3.9717700728855285,Compact,5.238432643153796,,Manual,Unlimited km,Dollar,"Avenida de la Hispanidad, Madrid, Spain, 28042",In Terminal,7.219045126275999,Very good,8.54739613682672,8.066556133888884,8.28858096834688,7.142000654592988,6.770884455058057,6.450982197882907,7.119929486516195,791.3721996673173,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278099
Amsterdam Airport Schiphol,AMS,NL,Amsterdam,1.9646626498168165,2023-07-31,10:00,2023-07-26,10:00,0.0,273.82164500764287,270.4287315891591,254.78892756459436,EUR,Skoda Octavia Estate,748550453,1,1,1,4.013893696385997,Intermediate,5.040086022463348,,Manual,400 kilometres per rental,Enterprise,"Amsterdam Schiphol Airport, Schiphol Plaza Arrival Hall 22, Amsterdam, Holland, 1118 AX",In Terminal,9.61071647156793,Excellent,8.919234100525989,8.668293395877603,8.843984327122817,9.081080517897977,8.945809652349917,8.68519950440249,8.767940756474363,2249.992237908773,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=NL&currency=EUR,4278100
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,1.9815788151445697,2023-07-26,10:00,2023-07-20,10:00,0.0,123.21596031772447,128.79139482258577,126.96553915674906,EUR,Peugeot 308,748550454,1,1,1,3.9159850894165915,Compact,5.023443426386129,,Automatic,700 kilometres per rental,Sixt,"Aeropuerto de Barcelona-El Prat, T1 & T2, Barcelona, Spain, 08820",In Terminal,8.92272092294978,Excellent,8.900238003773767,8.969906122811672,9.60453258503757,8.651104162427167,8.635376534424225,8.556811306260485,7.407800335902984,1949.4481622965548,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278101
Orly Airport,ORY,FR,Paris,2.036806673367567,2023-07-19,10:00,2023-08-03,10:00,0.0,567.8895942185269,558.136344521231,566.3991507794559,EUR,Toyota Corolla Estate,748550455,1,1,1,4.000086813737109,Compact,5.193128796828396,,Automatic,500 kilometres per rental,Sixt,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,8.629460734686898,Excellent,9.116238639472781,9.319508915706882,9.800735566196236,9.277199223523455,8.554392606283567,8.253301920875614,7.4002452444490805,1231.3253627584866,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4278102
Charles de Gaulle Airport,CDG,FR,Paris,1.9918730008116643,2023-07-29,10:00,2023-07-26,10:00,0.0,193.2578175693899,194.07221655556205,196.04459816394106,EUR,Opel Corsa GPS,748550456,1,1,1,4.12239396876318,Economy,4.00608734282153,,Automatic,Unlimited km,Enterprise,"Aéroport de Paris-Charles-de-Gaulle, Terminal 1, Terminal 2C/D, Terminal 2E/F, Roissy-en-France, France, 95716",In Terminal,7.916191937882928,Very good,7.986685137489497,7.888096880924858,8.709033661050388,8.22166154790042,7.705036543032889,6.846350064140627,6.917424554999992,561.1697707236481,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4278103
Dublin Airport,DUB,IE,Dublin,2.097250823344881,2023-07-27,10:00,2023-07-23,10:00,0.0,289.1662524880226,297.3721449184638,305.8381729572798,EUR,Opel Insignia,748550457,1,1,1,3.87480329883552,Intermediate,4.931589353628663,,Automatic,Unlimited km,Budget,"Arrivals Hall, Terminal 2, Dublin, Ireland, K67 E4P2",Car Rental Centre,7.450535946632793,Very good,7.7793099496081135,7.224929689023543,8.754285528852881,7.510941155473262,7.656058639636454,6.374009835585369,6.760706762619406,6578.088597244373,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IE&currency=EUR,4278104
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,1.9948898598025058,2023-07-23,10:00,2023-07-21,10:00,0.0,81.01703954002545,78.62565099698448,83.64195591027264,EUR,Citroen e-C4,748550458,1,1,1,4.040410996668555,Compact,4.845240540964799,,Automatic,Unlimited km,Alamo,"Aeropuerto Adolfo Suárez Madrid-Barajas, T1-T4, Madrid, Spain, 28042",In Terminal,8.336685256189007,Excellent,9.038552092703627,8.727445057832862,9.375524873696271,8.687094136643713,8.579650705716945,8.200653453484616,8.32669891959832,1382.286900497695,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278105
Frankfurt am Main Airport,FRA,DE,Frankfurt,1.9380065186418094,2023-07-30,10:00,2023-07-24,10:00,0.0,298.852267266146,306.3245786143853,310.80655762185773,EUR,Audi Q2,748550459,1,1,1,3.9215247905025183,Compact,4.960905358172926,,Manual,600 kilometres per rental,Sixt,"Hugo-Eckener-Ring, Mietwagenzentrum, Frankfurt am Main, Germany, 60549",In Terminal,7.777419630555943,Very good,8.258695535280289,8.094136149409366,9.299989243153073,7.6563449152379315,8.254457995408405,6.259033219212016,7.2569458146502885,1182.9229924931258,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4278106
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,2.013069719630818,2023-07-26,10:00,2023-07-22,10:00,0.0,172.3014053819331,171.6832061490083,167.15257688430523,EUR,Audi A3,748550460,1,1,1,,Compact,4.930615355574128,,Automatic,500 kilometres per rental,Enterprise,"Aeropuerto de Barcelona-El Prat, El Prat de Llobregat, Barcelona, Spain, 08020",In Terminal,8.360263850685088,Excellent,8.244688616741211,8.27755206901984,8.941585149085231,8.607050642700493,8.382389105719612,7.547532644260714,7.610195749973168,1481.1889265839495,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278107
Dublin Airport,DUB,IE,Dublin,2.121625376111784,2023-07-22,10:00,2023-07-22,10:00,0.0,197.00625204028393,193.2472763427687,190.40687661709208,EUR,Toyota Corolla,748550461,1,0,1,4.290026061555365,Compact,5.12618563284585,,Automatic,Unlimited km,Carhire,"Dublin Airport, Arrivals Hall, Dublin, Ireland, K67 A7P4",Car Rental Centre,7.728233044088327,Very good,9.031436884821282,8.570549012684593,8.875322794249913,8.332235755594645,8.646914615035849,6.750948027233341,6.998451317620961,14438.266994854723,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IE&currency=EUR,4278108
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,1.999175073691672,2023-07-21,10:00,2023-07-20,10:00,0.0,127.7348862302056,137.16641083037786,130.98969472796207,EUR,Renault Zoe,748550462,1,1,1,4.184272806526731,Economy,4.9939108155035115,,Automatic,700 kilometres per rental,Europcar,"Aeropuerto de Barcelona-El Prat, Barcelona, Spain, 08820",In Terminal,7.410689713420233,Very good,8.022621307120367,7.894869823962326,8.7233580361851,7.0870981741709524,8.415623061937616,6.848466777364118,6.784245654370002,1454.5747780447218,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278109
Heathrow Airport,LHR,GB,London,1.8960357907428629,2023-07-25,10:00,2023-07-31,10:00,0.0,109.99987996377949,109.14980356470271,102.37126187667909,GBP,Toyota Aygo,748550463,1,1,1,1.9630501180334443,Mini,4.0788722018974966,,Manual,Unlimited mileage,Alamo,"Northern Perimeter Road, Hounslow, London, UK, TW6 2RY",Shuttle Bus,8.185801253291274,Excellent,8.688345277154083,8.614137613252712,9.335549485219701,8.62004339933831,7.809603951725377,7.432467982206882,7.5942491652531015,2775.125564013158,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=GB&currency=GBP,4278110
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,1.9482341048514442,2023-07-29,10:00,2023-07-27,10:00,0.0,96.66077654682285,91.25837305272923,91.33729410365999,EUR,Opel Insignia Estate,748550464,1,1,1,3.9322941851786433,Standard,4.848733731208388,,Manual,Unlimited km,Enterprise,"Aeropuerto de Barcelona-El Prat, El Prat de Llobregat, Barcelona, Spain, 08020",In Terminal,8.148717398735736,Excellent,8.265965414618432,8.066868202509461,9.01907368394325,8.928151859039707,8.372385523092122,7.574316397212174,7.699936889908516,1359.7585888732976,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278111
Istanbul Airport,IST,TR,Istanbul,2.0197167903950834,2023-08-01,10:00,2023-07-30,10:00,0.0,4700.52373930046,5079.103981739875,4677.773778529979,TRY,Toyota Corolla,748550465,1,1,1,3.9026847366545065,Intermediate,4.899904422736085,,Automatic,Unlimited km,Alamo,"Istanbul Grand Airport International Terminal, TAYAKADIN MH ULUBATLI HASAN CD, Arnavutköy, İstanbul, Turkey, 34277",In Terminal,8.626387861027485,Excellent,8.062595616999172,7.917055234420553,9.703997121731598,7.554331211561935,7.953225426030433,7.293220399670734,7.555471480364939,1241.2077233205307,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=TR&currency=TRY,4278112
Malpensa Airport,MXP,IT,Milan,1.886702842481579,2023-07-25,10:00,2023-07-30,10:00,0.0,75.2108371324975,74.70822753739267,76.13674097982187,EUR,Opel Corsa,748550466,1,1,1,4.097834234719007,Economy,5.054623410445006,,Manual,Unlimited km,Maggiore,"Malpensa Aeroporto Terminal 2, Milan, Italy, 21010",In Terminal,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4278113
Josep Tarradellas Barcelona–El Prat Airport,BCN,ES,Barcelona,2.0971759145798003,2023-07-27,10:00,2023-07-30,10:00,0.0,80.71604915333818,82.83799294079785,78.70031612926084,EUR,Toyota Aygo,748550467,1,1,1,2.878147872472703,Mini,3.825328758934395,,Manual,Unlimited km,Alamo,"Aeropuerto de Barcelona-El Prat, El Prat de Llobregat, Barcelona, Spain, 08020",In Terminal,8.079938645894812,Excellent,8.681270541967272,8.597694988175876,9.033228149668918,8.888300680608076,8.284385484123035,7.52401308490354,7.901483700945057,2145.2504711214024,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278114
Amsterdam Airport Schiphol,AMS,NL,Amsterdam,1.975515625432684,2023-07-24,10:00,2023-08-02,10:00,0.0,387.2602813959537,396.07485222669163,407.3701185317595,EUR,Opel Insignia Estate,748550468,1,1,1,5.058181070055934,Standard,4.872915885007408,,Automatic,400 kilometres per rental,Alamo,"Amsterdam Schiphol Airport, Schiphol Plaza Arrival Hall 22, Amsterdam, Holland, 1118 AX",In Terminal,8.145833473597438,Excellent,9.262914955691132,8.95773295631272,9.893531026670356,8.968523593470426,8.840868462271365,7.682972897267226,8.489696632878331,1933.0500045787273,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=NL&currency=EUR,4278115
Malpensa Airport,MXP,IT,Milan,1.8259799329337465,2023-07-28,10:00,2023-08-01,10:00,0.0,115.22671970088376,119.38700549039908,123.9153280264833,EUR,Volkswagen T-Cross,748550469,1,1,1,4.285009782540381,Compact,5.171814807459038,,Automatic,Unlimited km,Locauto,"Aeroporto di Milano Malpensa T1, Ferno, Italy, 21010",In Terminal,8.128811682000695,Excellent,8.965977384891476,8.450236707430385,8.360816238542002,9.080283070253246,8.453049372307833,7.558135761078315,7.771878223804132,3866.4935080892287,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IT&currency=EUR,4278116
Istanbul Airport,IST,TR,Istanbul,2.147594461259461,2023-07-19,10:00,2023-07-22,10:00,0.0,10806.722029734,10712.895116970416,10658.36218345836,TRY,Dacia Duster,748550470,1,1,1,4.022198115505154,Compact,5.112912432438716,,Automatic,Unlimited km,addCar,"Tayakadin, Terminal Cad No:1, Istanbul, Turkey, 34283",In Terminal,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=TR&currency=TRY,4278117
Dublin Airport,DUB,IE,Dublin,2.0883000404699543,2023-07-20,10:00,2023-07-28,10:00,0.0,135.26384511064012,135.5963123373196,140.98870145775047,EUR,Volkswagen up!,748550471,1,0,1,4.124038901610554,Mini,3.8266979360850866,,Manual,Unlimited km,Hertz,"Dublin Airport, Dublin, Ireland, K67 N8W7",In Terminal,8.117712774668025,Excellent,8.555651393369255,8.629686257860424,9.14423658157948,7.95304036630665,8.050415398155623,6.770262550569974,7.323129928649168,2439.1180513990794,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IE&currency=EUR,4278118
Lisbon Airport,LIS,PT,Lisbon,1.9645436067460231,2023-07-26,10:00,2023-07-22,10:00,0.0,87.67767316675689,88.95120900740407,84.85939458850225,EUR,Renault Twingo,748550472,1,1,1,2.0544028265993735,Mini,3.966262778332577,,Manual,Unlimited km,Europcar,"Alameda das Comunidades Portuguesas, Lisboa, Portugal, 1700-111",In Terminal,7.774061448578425,Very good,8.77363218915962,7.743265302750375,8.964581225575618,8.375398986602438,8.328683164354688,5.490821135680295,6.530397180017206,2289.194057580112,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=PT&currency=EUR,4278119
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,1.9462701470458463,2023-07-25,10:00,2023-07-20,10:00,0.0,135.83778138406336,141.17109113296945,131.67337719162285,EUR,Volvo XC40,748550473,1,1,1,3.943685955511482,Standard,5.102148942147303,,Automatic,Unlimited km,Hertz,"Avenida de la Hispanidad, Madrid, Spain, 28042",In Terminal,7.4628711188593755,Very good,8.674236190227097,8.605452213155553,9.136691531851291,7.0477605295233,7.850112947786191,6.621564926653436,6.751112575681766,959.0100850005351,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278120
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,1.9943388527324388,2023-07-31,10:00,2023-07-25,10:00,0.0,73.68235998172511,68.9601615038228,71.78071459174333,EUR,Kia Ceed,748550474,1,1,1,3.8339865522935597,Compact,4.988688829718108,,Manual,Unlimited km,Centauro,"17, Calle Trespaderne, Madrid, Spain, 28042",Shuttle Bus,8.561309317266131,Excellent,9.19537890313376,9.113404248312102,9.426649401551378,9.088942008778776,7.984550153761915,7.8566710545150915,8.821921278687752,2862.292285506824,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278121
Dublin Airport,DUB,IE,Dublin,2.098642926063272,2023-07-29,10:00,2023-07-29,10:00,0.0,326.0390223272958,331.2153940662409,332.97933199952996,EUR,Hyundai Tucson,748550475,1,1,1,4.122957255579969,Intermediate,5.109377929190417,,Automatic,Unlimited km,Keddy By Europcar,"Old Airport Road, Dublin, Ireland, K67 A7P4",Car Rental Centre,7.211834307427018,Very good,7.916832904535567,7.739842422109022,9.242860154976391,7.431461936198046,7.5053138167703235,5.760944698845944,5.943758068068331,592.9436321747445,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IE&currency=EUR,4278122
Zurich Airport,ZRH,CH,Zürich,2.000821725562016,2023-07-31,10:00,2023-07-21,10:00,0.0,433.64829199939544,436.6334267836091,453.3076033362196,CHF,BMW X3,748550476,1,1,1,5.151887235546054,Premium,4.961590647591808,,Automatic,1000 kilometres per rental,Sixt,"Parking 3, Kloten, Zurich, Switzerland, 8060",Car Rental Centre,7.95095452643841,Excellent,9.20711781832063,8.694856799696462,9.52088893772047,8.509204134503037,8.878135254281608,7.123982137739737,7.850926365631018,807.956458406225,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=CH&currency=CHF,4278123
Frankfurt am Main Airport,FRA,DE,Frankfurt,1.9148663566646054,2023-07-27,10:00,2023-08-03,10:00,0.0,203.08215158945836,199.49133908455548,185.72645078411153,EUR,Volkswagen Golf,748550477,1,1,1,4.231319177611225,Compact,5.2111311349523675,,Manual,500 kilometres per rental,Keddy By Europcar,"Frankfurt Airport, Terminal 1 - Area A, Frankfurt am Main, Germany, 60549",In Terminal,7.509055871584473,Very good,8.653024332189649,8.082805849063387,9.371539718069823,7.07326340548517,7.8120725958162245,7.6296266590638115,6.46405755216939,650.6730765800602,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4278124
Dublin Airport,DUB,IE,Dublin,2.077704438874658,2023-07-20,10:00,2023-07-21,10:00,0.0,500.5656959973946,515.3701469232733,540.3055004847233,EUR,Peugeot 5008,748550478,1,1,1,4.001160706971484,Intermediate,4.877776895992635,,Automatic,Unlimited km,Dollar,"Dublin Ap, Dublin, Ireland, K67 N8W7",Car Rental Centre,8.423421077404946,Excellent,8.588825427162297,8.396246141426783,8.92165194701311,8.688983390415046,8.107842118919013,6.087388778253694,8.17222486150469,1044.0153553596929,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=IE&currency=EUR,4278125
Orly Airport,ORY,FR,Paris,2.030020423377676,2023-08-01,10:00,2023-07-21,10:00,0.0,313.3065154949405,315.7455041921809,331.5650624164163,EUR,Tesla Model Y,748550479,1,1,1,3.8787287748343133,Premium,4.985694590594812,,Automatic,500 kilometres per rental,Europcar,"Aéroport de Paris-Orly, Paris, France, 94390",In Terminal,7.5218436063733884,Very good,8.142154002973871,7.846612256162343,9.436605532399868,7.787656993350145,8.212297578056942,6.554904179776477,6.894583694694514,2296.489653018471,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=FR&currency=EUR,4278126
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,1.9165468820686231,2023-07-26,10:00,2023-08-02,10:00,0.0,342.05114238908834,343.54634728699443,325.4495779043222,EUR,Mercedes V-Class,748550480,1,1,1,4.013450750386013,Full-size,6.942634549816572,,Automatic,Unlimited km,Avis,"Aeropuerto Adolfo Suárez Madrid-Barajas, Terminal 1 or Terminal 4, Madrid, Spain, 28042",In Terminal,8.553942083329101,Excellent,8.813522368327042,8.223571869201773,9.329249862954184,8.433756977541538,8.446978872014343,7.5973320585142305,8.084259908737666,1610.6602104604387,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278127
Istanbul Airport,IST,TR,Istanbul,1.9584262855807584,2023-07-25,10:00,2023-07-29,10:00,0.0,3757.3021793927164,4143.288257895733,3707.803448216252,TRY,Volkswagen Taigo,748550481,1,1,1,4.890632702059996,Compact,5.079640920063669,,Automatic,Unlimited km,Avec Rent a Car,"Arrivals hall, Istanbul, Turkey, 34283",In Terminal,7.774060629360399,Very good,8.122102711070784,7.988061804797683,8.368607980169934,7.433469622437223,7.547171596628182,6.544086257514203,6.911549644724871,2766.808232446475,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=TR&currency=TRY,4278128
Munich Airport,MUC,DE,Munich,1.989734646917577,2023-07-26,10:00,2023-07-23,10:00,0.0,255.38627465510572,252.52757725292548,269.27357101408944,EUR,Seat Leon,748550482,1,1,1,5.127401018297344,Compact,5.38802974996263,,Manual,Unlimited km,Avis,"Terminalstraße Mitte, München, Germany, 85356",Car Rental Centre,8.12794046772895,Excellent,9.506300765017286,8.75664055024193,9.614601072700593,8.25569040625121,8.41510723601837,8.068708936605105,6.9747418521232145,2496.09104947989,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=DE&currency=EUR,4278129
Adolfo Suárez Madrid–Barajas Airport,MAD,ES,Madrid,1.9906101295493994,2023-07-20,10:00,2023-07-28,10:00,0.0,90.87117942397701,91.61284298267664,90.76669192071958,EUR,Seat Arona,748550483,1,1,1,4.0896354450175405,Compact,4.679556964534543,,Automatic,500 kilometres per rental,Clickrent,"17 Calle de Lola Flores, Madrid Airport, Madrid, Spain - Mainland, 28022",Shuttle Bus,8.090000403234685,Excellent,8.900651638930771,8.86558907249581,9.32173331082302,8.185348421412293,7.064262772384926,7.878430148655016,8.411559459751327,63.533011554665414,2023-07-23 05:05:17,device=Pixel 4&network_type=wifi&languagecode=en&display=normal_xxhdpi&cor=ES&currency=EUR,4278130
